candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
141,5201,108,2,sitting,0.004,1.2492,-0.0156,0.2884,0.8608,0.8351,-0.3473,-0.0134,0.0116,0.0141,0.0085,-0.0073,-0.0244,0.0005,0.0118,0.0254,0.018,-0.003,0.45,0.0058,-0.5692,0.0009,-0.0003,-0.0102,1.0694,0.0124,0.0159,0.0057,0.0045,-0.0271,-0.165,-0.0147,-0.0145,-0.0203,-0.0043,0.0035,-0.0036,-0.5747,-0.008,1.4418,-0.0104,-0.0093,0.0092,0.503,0.0018,0.0127,0.0269,0.0072,0.0206,0.0114,0.0171,-0.0369,-0.0122,0.0065
142,5202,108,2,sitting,0.0067,1.2194,-0.0255,0.1157,0.3057,0.9829,0.2848,0.0222,-0.005,0.0201,0.0075,-0.0227,-0.0298,0.0074,0.008,0.0349,0.0243,-0.0029,0.3839,-0.0018,-0.4923,-0.0041,-0.003,0.0006,0.8911,-0.0057,-0.0482,-0.0058,-0.0031,-0.007,-0.1761,-0.0352,-0.0243,-0.0481,-0.0056,-0.0084,-0.0057,-0.3199,-0.0065,0.8335,0.0013,-0.0182,0.0248,0.4362,0.0036,0.0056,0.0244,0.0043,0.022,-0.0049,0.0232,-0.0336,-0.0114,0.0036
143,5203,108,2,sitting,0.001,1.308,-0.0208,0.1323,0.3187,0.9837,0.0877,0.0064,-0.0062,0.0235,0.0108,0.001,-0.0284,0.002,0.0105,0.0258,0.0197,-0.0041,0.3152,-0.0024,-0.5026,-0.0074,-0.0051,-0.0043,1.2347,-0.0072,0.011,0.0011,-0.0014,0.0055,-0.1777,-0.0328,-0.0178,-0.0206,-0.0089,-0.0155,-0.0062,-0.3185,-0.006,1.4455,-0.0026,-0.0168,0.0021,0.4019,0.0015,-0.0024,0.013,0.0045,0.004,0.0034,0.012,-0.0343,-0.0099,0.003
144,5204,108,2,sitting,0.0071,2.3729,-0.0164,0.034,0.2191,0.7106,1.1192,0.0157,0.0164,0.0097,0.0097,-0.0086,-0.0223,0.0025,0.0131,0.0314,0.0189,-0.0132,0.4036,-0.0075,-0.5178,-0.0056,0.0007,0.0347,1.0008,-0.0373,0.0054,0.0245,0.0115,0.0036,-0.1978,-0.022,-0.039,-0.0264,-0.033,-0.0012,-0.0061,-0.319,-0.0123,0.7478,-0.0078,-0.0119,0.005,0.404,0.0139,0.0028,0.0263,0.0136,0.0088,0.0029,0.0141,-0.0345,-0.0109,0.0031
145,5205,108,2,sitting,0.0172,1.3377,-0.0231,0.0799,0.2916,0.9654,0.2229,-0.0079,0.0003,0.022,0.0094,-0.0041,-0.0224,0.0016,0.0115,0.0227,0.0178,0.0014,0.2974,0.0223,-0.5337,-0.0044,0.0043,-0.023,1.0611,0.0013,-0.0061,0.0068,-0.0087,0.0052,-0.1926,-0.0133,-0.0409,-0.0307,0.0231,-0.0254,-0.0036,-0.6765,-0.006,1.45,-0.0112,-0.0112,-0.0176,0.4151,0.0088,0.0099,0.0229,0.0082,0.0099,0.0036,0.0206,-0.0364,-0.0083,0.0053
147,5207,108,2,sitting,0.0047,1.3003,-0.0216,0.0475,0.3172,1.0282,-0.3293,0.0059,-0.0137,0.0121,0.0158,-0.0077,-0.027,0.0011,0.0056,0.0277,0.0162,0.0029,0.3246,0.0109,-0.4887,0.0054,0.0033,-0.0204,1.2022,0.0151,0.0056,-0.0112,-0.0224,0.0047,-0.1777,-0.0254,-0.0681,-0.0175,-0.0221,0.0029,-0.0049,-0.5775,-0.0042,1.6606,-0.0098,-0.0089,0.0078,0.4379,0.014,-0.0036,0.0228,0.0046,0.016,-0.0073,0.0232,-0.0372,-0.0127,0.0024
148,5208,108,2,sitting,0.0035,2.0766,-0.0116,0.1264,0.337,1.028,0.05,-0.0121,-0.0215,0.0254,0.0047,0.0043,-0.0237,0.0004,0.0106,0.0279,0.0175,-0.0304,0.3282,-0.0383,-0.4866,-0.0102,-0.0051,-0.0428,1.2557,-0.043,-0.0364,-0.0529,-0.0276,-0.0174,-0.1712,-0.0343,-0.0317,-0.0271,-0.0211,-0.0033,-0.0053,-0.3146,-0.0077,0.8006,-0.01,-0.0116,0.0048,0.4088,0.0133,-0.0122,0.0159,-0.0036,0.0255,0.0053,0.0201,-0.0354,-0.0136,0.0029
149,5209,108,2,sitting,0.0009,1.2958,-0.0179,0.1266,0.3723,1.158,-0.2772,-0.0027,-0.0006,0.016,0.0147,0.0024,-0.0254,0.0041,0.0123,0.0263,0.0184,0.014,0.1794,-0.017,-0.522,-0.0011,-0.0006,0.0059,1.1613,0.0273,-0.0161,-0.0346,-0.0266,-0.008,-0.1836,-0.024,-0.0487,-0.0321,-0.0254,-0.0077,-0.0051,-0.3068,-0.0052,0.7811,-0.0033,-0.0133,-0.0087,0.3834,0.0121,0.0016,0.025,0.0051,0.0224,-0.0037,0.024,-0.0347,-0.012,0.0047
150,5210,108,2,sitting,0.0031,1.2669,-0.0092,0.146,0.4154,1.2875,-0.412,0.0145,0.001,0.0173,0.0074,-0.0048,-0.0265,0.0032,0.0155,0.025,0.0173,-0.0101,0.4857,-0.0146,-0.4372,-0.0075,-0.0017,0.0322,1.0684,-0.0152,0.0032,-0.0238,-0.0074,-0.0007,-0.1846,-0.0229,-0.03,-0.0371,-0.0204,0.002,-0.0034,-0.5929,-0.0108,1.5086,-0.0068,-0.0167,-0.0051,0.9188,0.0081,0.001,0.0277,0.0095,0.0228,0.006,0.0153,-0.0354,-0.0111,0.0048
151,5211,108,2,sitting,0.0038,2.2977,-0.0132,0.1567,0.5058,1.2986,0.2717,0.0063,0.0042,0.0184,0.0105,-0.0162,-0.0268,0.0017,0.0092,0.0258,0.0195,0.0065,0.2941,0.0132,-0.564,-0.0042,0.0018,0.0137,1.0198,0.0047,0.0101,0.0027,0.0082,0.0072,-0.1443,-0.0281,-0.0416,-0.0081,0.007,0.0116,-0.004,-0.3344,-0.0042,1.665,-0.0142,-0.0041,0.0124,0.3236,0.014,0.007,0.0358,-0.0031,0.0259,0.0027,0.0264,-0.0381,-0.0108,0.0036
152,5212,108,2,sitting,0.0063,1.2689,-0.0088,0.1151,0.3321,1.0523,0.0737,-0.0023,0.0023,0.0114,0.004,0.0026,-0.0153,-0.001,0.008,0.0238,0.0164,-0.0067,0.4406,-0.0049,-0.48,-0.011,-0.0035,-0.0041,1.176,0.0244,-0.004,0.0162,-0.0278,-0.0063,-0.1504,-0.0152,-0.0624,-0.0234,-0.0134,0.0042,-0.0023,-0.3381,-0.007,1.4451,0.0016,-0.0187,0.0161,0.4259,0.006,0.0071,0.0214,0.0021,0.021,0.0029,0.0159,-0.0354,-0.013,0.0033
153,5213,108,2,sitting,0.0001,1.3358,-0.0252,0.1611,0.4903,1.4309,0.1359,0.002,-0.0113,0.0229,0.0134,-0.01,-0.0328,-0.0014,0.0077,0.028,0.0163,-0.0147,0.3771,-0.0177,-0.5124,-0.0043,0.0014,0.0246,1.0667,-0.0247,0.0025,0.0158,0.0153,-0.0362,-0.1744,-0.0169,-0.043,-0.0154,-0.0017,0.0081,-0.0077,-0.3171,-0.0035,1.4948,-0.0125,-0.006,-0.0037,0.4029,0.0034,0.0076,0.0304,0.0006,0.0071,0.0035,0.0161,-0.0334,-0.0113,0.0049
154,5214,108,2,sitting,0.0152,1.3072,-0.0173,0.1088,0.3031,0.9958,-0.297,-0.0015,-0.0248,0.021,0.0119,0.0048,-0.0284,-0.0016,0.0121,0.0263,0.0205,-0.0082,0.1899,-0.0088,-0.5153,-0.0035,0.0009,-0.0355,1.1021,0.0167,0.0213,-0.0203,-0.0041,-0.0028,-0.1506,-0.0229,-0.0246,-0.0212,-0.0181,-0.0044,-0.0044,-0.3085,-0.0061,1.6648,-0.0129,-0.0085,-0.0069,0.4789,-0.0126,0.0064,0.036,0.007,0.014,-0.0036,0.0173,-0.0355,-0.0117,0.006
155,5215,108,2,sitting,0.0146,1.3379,-0.0137,0.0887,0.3503,1.0245,-0.4238,0.006,0.0028,0.0158,0.0148,-0.0138,-0.0291,-0.0004,0.0112,0.0234,0.0161,0.01,0.2276,-0.0251,-0.5464,-0.0024,0.0022,-0.0073,1.126,0.0266,0.0071,-0.0087,0.0072,0.0017,-0.1811,-0.0312,-0.0019,-0.0051,0.0017,-0.0046,-0.0042,-0.6757,-0.003,1.1117,-0.0144,-0.0062,0.0104,0.9714,0.0052,0.0064,0.0356,-0.0011,0.0213,0.0025,0.0213,-0.0351,-0.0106,0.0054
156,5216,108,2,sitting,0.0038,2.3395,-0.015,0.0263,0.3306,1.1218,0.1832,-0.0253,0.0018,0.0071,0.0165,-0.0166,-0.0295,0.0032,0.0134,0.0228,0.0158,-0.0323,-0.112,-0.0464,-0.4487,-0.0073,-0.0028,-0.0228,0.9688,0.015,-0.0211,0.0446,-0.0016,-0.0384,-0.1392,-0.0282,-0.0053,-0.0422,-0.015,0.0163,-0.0011,-0.514,-0.0079,1.4962,-0.0083,-0.0109,0.0013,0.3503,0.0024,0.0155,0.0266,-0.0013,0.0277,0.0015,0.017,-0.0363,-0.0117,0.0032
157,5217,108,2,sitting,0.0031,1.3069,-0.0218,0.1123,0.3454,1.0981,-0.5375,0.0116,-0.0156,0.0198,0.0088,-0.0032,-0.0278,-0.0064,0.0099,0.0268,0.0184,0.0006,0.2554,-0.0224,-0.5344,0.0012,0.0017,0.0029,1.3778,0.0068,0.0024,0.0077,-0.0125,-0.0028,-0.1969,-0.0267,-0.0307,-0.0048,0.0155,0.0102,-0.0045,-0.5164,-0.0063,1.0661,-0.0053,-0.013,0.0103,0.3704,0.0077,0.0068,0.0198,-0.0057,0.0335,0.0062,0.0183,-0.036,-0.013,0.0043
158,5218,108,2,sitting,0.0014,2.3305,-0.0176,0.2754,0.5207,1.3251,0.8377,-0.0005,0.0036,0.0045,0.0047,0.0027,-0.0232,0.0032,0.0089,0.0226,0.0183,0.0037,0.2261,0.0081,-0.5471,-0.0042,0.0001,0.0235,1.0769,0.034,0.0121,0.0363,0.0077,0.0008,-0.1757,-0.0217,-0.0431,-0.0054,-0.0081,0.0056,-0.0026,-0.6205,-0.0036,1.4783,0.0006,-0.0193,0.0143,0.3774,0.007,0.0131,0.0245,0.007,0.023,0.0058,0.0184,-0.0354,-0.0126,0.0049
159,5219,108,2,sitting,0.0112,1.3073,-0.0169,0.1557,0.4481,1.1843,-0.4281,0.0118,-0.0107,0.0119,0.0039,-0.0257,-0.0261,0.0026,0.0078,0.0251,0.0186,-0.0022,0.4036,-0.015,-0.528,-0.0084,0.0006,0.02,1.1445,-0.0013,-0.0094,0.0001,0.0126,-0.0047,-0.1806,-0.0119,-0.0333,-0.0223,-0.0095,-0.0061,-0.0061,-0.6181,-0.0031,1.6572,-0.0094,-0.0183,0.0014,0.4328,-0.0081,0.0004,0.0248,-0.0029,0.011,0.0039,0.0233,-0.0355,-0.0105,0.0028
160,5220,108,2,sitting,0.0053,1.2228,-0.0118,0.1145,0.3326,1.064,0.5054,0.0072,0.0054,0.0224,0.0061,-0.0082,-0.0214,0.0014,0.0107,0.0294,0.0175,-0.0265,0.2664,-0.0156,-0.4767,-0.0003,0.0016,0.0026,1.2316,0.0123,-0.0173,0.0207,-0.0135,-0.0308,-0.1874,-0.0194,-0.0382,-0.0067,-0.0268,0.0018,-0.0043,-0.5829,-0.0105,1.4997,-0.0094,-0.0168,-0.0066,0.3271,-0.006,0.005,0.0164,-0.0047,0.0168,-0.0035,0.0226,-0.0341,-0.0093,0.0044
161,5221,108,2,sitting,0.0068,2.1501,-0.011,0.1757,0.5203,1.5497,-1.3446,0.0101,0.0156,0.0129,0.0093,0.0009,-0.0352,0.0001,0.0137,0.0297,0.0181,-0.0047,0.5708,-0.0245,-0.4859,-0.0004,0.0051,-0.0201,1.1608,0.0015,-0.0108,0.0124,-0.0033,-0.0085,-0.167,-0.0297,-0.0626,-0.0467,-0.0179,-0.0114,-0.0031,-0.4163,-0.0042,1.4654,-0.015,-0.0144,0.007,0.4402,0.0062,-0.0019,0.0326,0.0041,0.0246,0.0125,0.0118,-0.0358,-0.0126,0.0048
162,5222,108,2,sitting,0.0013,0.7556,-0.013,0.024,0.3015,1.0486,0.9339,-0.0008,-0.0083,0.0222,0.0102,0.003,-0.0235,0.0018,0.0106,0.0261,0.0196,0.016,0.1106,0.0011,-0.4889,-0.005,-0.0033,0.0134,1.3143,0.0277,0.0142,-0.0111,-0.0069,0.0012,-0.163,-0.0318,-0.0148,-0.0307,-0.0133,0.0108,-0.0055,-0.3429,-0.0081,1.4693,-0.011,-0.0126,-0.001,0.2492,-0.0053,0.003,0.0145,0.0048,0.019,0.0019,0.0185,-0.0348,-0.0136,0.0049
163,5223,108,2,sitting,0.0038,2.0055,-0.0175,0.1845,0.2001,0.802,-0.3054,0.0177,-0.0075,0.0167,0.0183,-0.0034,-0.0234,-0.0025,0.0106,0.0258,0.0178,-0.0057,0.3713,-0.0342,-0.3959,-0.01,-0.0062,-0.003,1.4877,-0.0058,-0.033,-0.0016,-0.0338,-0.0039,-0.1455,-0.0167,-0.0502,-0.001,-0.0096,-0.0054,-0.005,-0.3504,-0.0074,1.4923,-0.0101,-0.0031,0.0046,0.9145,0.0054,0.0037,0.0166,0.0001,0.014,0.0056,0.0278,-0.0367,-0.0118,0.0046
164,5224,108,2,sitting,0.0007,1.1591,-0.0273,0.1543,0.4676,1.3183,0.2588,0.0033,0.0044,0.0197,0.0154,-0.001,-0.0289,-0.0037,0.0105,0.0271,0.0189,-0.001,0.3178,-0.0223,-0.5142,-0.0023,-0.0013,0.0147,1.0629,-0.014,-0.0052,0.0202,-0.0111,-0.018,-0.1562,-0.0363,-0.0683,-0.0366,-0.015,-0.0061,-0.0014,-0.5128,-0.0088,1.4364,0.0036,-0.0129,0.0024,0.4301,0.017,0.0113,0.0269,0.0013,0.0222,0.0086,0.0137,-0.0346,-0.0115,0.0047
165,5225,108,2,sitting,0.0083,0.9677,-0.0271,0.1226,0.3642,1.1363,0.3917,0.0108,-0.0134,0.0126,0.0145,-0.0128,-0.0299,-0.0015,0.0108,0.0258,0.0184,-0.0127,0.3573,-0.0162,-0.5769,0.0023,-0.0016,-0.0167,1.1416,-0.0059,0.023,-0.0021,0.0073,-0.0085,-0.1519,-0.0302,-0.017,-0.0341,-0.0075,0.0126,-0.0016,-0.6213,-0.0112,1.6727,-0.0081,-0.0171,0.0014,0.4361,0.0088,0.0062,0.0277,0.0029,0.0154,0.0014,0.0252,-0.0365,-0.0118,0.0026
166,5226,108,2,sitting,0.0201,0.969,-0.0226,0.162,0.5056,1.3625,0.4238,0.0132,0.0076,0.0043,0.0035,-0.0038,-0.0295,-0.0063,0.0048,0.0371,0.0169,0.0022,0.3676,0.0123,-0.5186,-0.0013,0.0047,0.0006,1.03,0.0081,0.0012,0.003,-0.0189,0.0057,-0.1601,-0.0214,-0.0208,-0.0157,0.0063,0.0084,-0.006,-0.5312,-0.006,1.6202,-0.014,-0.0083,-0.003,0.2661,-0.0007,-0.001,0.011,0.0106,0.0051,-0.0033,0.0167,-0.0357,-0.0133,0.0037
167,5227,108,2,sitting,0.0086,1.3661,-0.0196,0.1094,0.3129,0.9796,0.438,0.026,0.0005,0.027,0.0146,-0.0056,-0.0293,-0.0027,0.0105,0.0279,0.0206,-0.0157,0.3025,-0.0211,-0.4904,0.0015,-0.0023,0.0041,1.2021,0.0271,-0.0173,0.0318,0.0036,0.0251,-0.163,-0.0141,-0.0405,-0.0268,-0.0334,-0.0043,-0.0019,-0.3514,-0.005,1.448,-0.0101,-0.0089,0.0132,0.4388,0.009,0.0069,0.0363,0.0028,0.0287,0.0011,0.0274,-0.0367,-0.0124,0.0038
168,5228,108,2,sitting,0.002,1.2858,-0.0207,0.1163,0.3253,1.035,-0.2483,0.0014,0.0035,0.0113,0.0184,-0.0024,-0.0303,0.001,0.012,0.0269,0.018,0.0073,0.3707,-0.0184,-0.5732,-0.0063,0.0003,0.0048,1.2321,-0.0119,0.0081,-0.013,-0.0147,0.0062,-0.1859,-0.0256,-0.04,-0.0375,-0.0171,-0.0166,-0.0014,-0.3229,-0.0046,0.784,-0.0038,-0.0155,-0.0021,0.4168,0.0074,0.0053,0.0199,0.0049,0.0225,0.0057,0.0112,-0.0367,-0.0106,0.0035
169,5229,108,2,sitting,0.0032,1.3127,-0.0094,0.1463,0.3803,1.086,-0.0984,0.0029,0.005,0.0134,0.0075,0.0033,-0.0255,0.0023,0.0125,0.0291,0.0178,-0.034,0.2449,0.0281,-0.5164,0.0017,0.0001,-0.0043,1.267,-0.0116,0.0104,-0.0059,-0.0045,0.0004,-0.1644,0.0037,-0.046,-0.019,-0.0272,0.008,-0.0024,-0.3231,-0.0061,1.457,-0.0157,-0.0058,-0.0034,0.4668,0.0025,0.0012,0.0192,0.003,0.0038,0.0023,0.0207,-0.0365,-0.0103,0.0025
170,5230,108,2,sitting,0.0212,1.2564,-0.0087,0.107,0.3227,0.9927,-0.0599,-0.008,0.0019,0.0174,0.0103,0.0025,-0.0233,-0.0006,0.0089,0.0321,0.0178,0.0024,0.2262,-0.0011,-0.4595,-0.0053,0.0006,-0.015,1.2015,0.0156,-0.0103,-0.0047,0.0166,-0.021,-0.163,-0.0227,-0.0614,-0.001,0.0056,0.0099,-0.0027,-0.6151,-0.0103,1.447,-0.0135,-0.0073,0.0034,0.3387,0.0047,0.0016,0.0305,0.0081,0.0174,0.0008,0.0137,-0.0368,-0.0098,0.0042
171,5231,108,2,sitting,0.0105,2.1467,-0.0251,0.0935,0.4105,1.3138,0.1658,-0.0032,-0.0083,0.0021,0.0108,-0.0147,-0.0279,-0.0045,0.0046,0.0277,0.0161,-0.0235,0.3851,-0.0471,-0.4902,-0.0009,-0.0024,-0.0034,0.7808,0.0132,-0.0144,0.0348,-0.0233,0.0028,-0.1656,-0.041,-0.028,-0.0328,0.0077,-0.006,-0.0014,-0.341,-0.006,1.6636,-0.0132,-0.0083,0.0147,0.465,0.0183,0.0069,0.0257,0.0073,0.0328,0.0039,0.0216,-0.0379,-0.0106,0.0039
172,5232,108,2,sitting,0.0275,1.2673,-0.0251,0.1233,0.3168,0.9926,0.6678,-0.0206,-0.008,0.0246,0.0127,0.002,-0.024,0.0036,0.005,0.0296,0.0176,0.0013,0.1753,0.0235,-0.4474,-0.0006,0.0046,-0.0032,1.1036,-0.0226,0.02,-0.0061,0.0123,0.016,-0.1618,-0.0115,-0.0153,-0.0333,0.0034,0.0103,-0.0044,-0.5904,-0.0135,1.5074,-0.0101,-0.004,-0.0098,0.4416,0.0151,0.0067,0.0313,-0.0066,0.0252,0.0031,0.0242,-0.0373,-0.0108,0.0045
173,5233,108,2,sitting,0.002,0.9783,-0.0211,0.0348,0.3042,1.1814,0.3749,-0.0155,-0.0088,0.0135,0.0041,0.0023,-0.0252,0.004,0.0087,0.0266,0.0179,0.0101,0.2273,-0.0142,-0.5136,-0.0055,-0.0025,-0.0045,1.1015,-0.0034,0.0078,0.0166,-0.0252,-0.0218,-0.1648,-0.0151,-0.032,-0.0021,0.0067,0.0202,-0.0046,-0.3204,-0.0112,1.4647,-0.0134,-0.0061,-0.0123,0.3329,0.0052,0.0043,0.0167,0.0004,0.0229,0.0021,0.0266,-0.0347,-0.0127,0.0051
174,5234,108,2,sitting,0.0285,1.21,-0.0188,0.1214,0.3705,1.0463,0.3605,0.0055,-0.0025,0.021,0.0083,0.0036,-0.0216,0.0021,0.0117,0.0253,0.0206,-0.0203,0.3766,0.0275,-0.5579,-0.0051,0.0007,-0.0177,1.3189,-0.0261,0.0087,0.0014,-0.013,-0.0166,-0.1621,-0.0276,-0.0242,-0.0228,-0.0214,-0.0004,-0.0002,-0.5136,-0.0099,1.431,0.0024,-0.0169,0.0153,0.4408,0.006,-0.0067,0.0216,0.004,0.019,0.0066,0.0358,-0.0374,-0.012,0.0045
175,5235,108,2,sitting,0.0022,0.9974,-0.0072,0.1123,0.3628,1.0331,0.7476,0.0251,0.0022,0.0182,0.0105,-0.0053,-0.0325,0.0022,0.0096,0.0264,0.0183,-0.0067,0.3832,-0.0158,-0.5172,0.003,-0.0057,0.0114,1.3183,-0.0227,-0.0084,-0.0125,0.0178,-0.0183,-0.1647,-0.0142,-0.0526,-0.0371,-0.0231,-0.0037,-0.0034,-0.5933,-0.0104,1.4219,-0.0088,-0.0123,0.0034,0.4165,0.007,0.0091,0.0267,-0.0056,0.0243,0.0018,0.0181,-0.037,-0.0116,0.005
176,5236,108,2,sitting,0.0018,2.0363,-0.0089,0.1205,0.3332,0.9917,0.1078,0.0046,0.0021,0.0174,0.006,-0.0005,-0.0312,-0.0014,0.008,0.0316,0.0214,-0.022,0.3205,-0.0278,-0.5398,-0.0025,-0.0011,-0.0441,0.9167,-0.0114,-0.0273,-0.0035,0.0028,-0.0262,-0.1961,-0.0145,-0.0453,-0.027,-0.0025,-0.0078,-0.0004,-0.3261,-0.0082,1.4783,0.001,-0.0142,0.0035,0.4451,0.0167,0.0077,0.0257,-0.0038,0.0142,0.0056,0.0143,-0.035,-0.0137,0.0043
178,5238,108,3,standing,0.0005,-0.7654,-0.0096,-0.1237,-0.1132,-0.345,-0.3279,0.0013,-0.0187,0.0123,0.0072,-0.0024,-0.0115,0.0063,0.0222,0.0463,0.0129,0.0002,-0.0374,-0.0049,-0.575,0.0034,0.0018,-0.0038,0.7454,-0.0008,-0.0208,0.0215,-0.0237,-0.016,-0.0407,-0.0271,-0.0026,-0.0086,-0.0226,-0.0081,0.0018,-0.2267,-0.0068,0.4595,-0.0101,-0.0083,0.0009,-0.0084,0.002,-0.014,0.0079,0.0046,0.0347,-0.0033,0.0174,-0.0373,-0.0066,0.0021
179,5239,108,3,standing,0.0107,-0.5197,-0.0217,-0.1078,-0.2503,-0.5867,-0.3282,-0.06,-0.0403,0.0522,0.0118,0.0081,0.0008,0.0131,0.0244,0.0262,0.0031,-0.0645,-0.6218,-0.1373,-0.5444,-0.0073,-0.0184,0.0221,0.772,0.0407,0.0383,0.0074,0.0056,-0.0212,-0.2004,0.0345,0.044,-0.0376,0.052,-0.0408,-0.0047,-0.2204,-0.0105,0.5138,0.0026,-0.0135,0.0218,0.5072,-0.0124,-0.0069,0.0159,-0.0324,0.0164,0.0231,0.0179,-0.0311,-0.0101,0.0043
180,5240,108,3,standing,0.0043,-0.6606,0.0113,-0.0513,-0.2009,-0.5596,-0.2232,-0.0471,0.0681,0.0251,-0.0503,0.0102,-0.0166,0.003,0.0251,0.015,0.0153,0.0006,0.3248,0.0463,-0.5905,-0.0171,-0.0067,0.0201,0.7317,0.0094,0.0207,0.0406,0.026,0.0039,-0.054,0.0054,-0.0651,-0.0181,0.0172,-0.0228,-0.0024,-0.2111,-0.0014,0.7384,0.0018,-0.009,-0.0076,0.445,-0.0004,-0.0148,0.0345,0.0066,0.0083,0.0044,0.0052,-0.0377,-0.0135,0.0035
181,5241,108,3,standing,0.0034,-0.564,-0.0167,-0.0335,-0.1847,-0.5144,-0.4569,-0.0038,-0.0324,-0.002,0.0027,-0.0081,-0.0179,0.0002,0.0051,0.0264,0.0192,0.0087,0.4776,-0.0144,-0.5827,-0.0029,0.0007,0.0066,0.6784,-0.0061,-0.0233,0.0072,-0.0046,0.0043,-0.1317,-0.0265,-0.0345,-0.0315,-0.01,0.0207,-0.0023,-0.2189,-0.0039,0.5568,-0.0047,-0.017,0.0115,0.3666,0.0011,-0.0083,0.0348,-0.0084,0.023,0.0141,0.015,-0.0325,-0.0057,0.0063
183,5243,108,3,standing,0.0115,-0.6231,-0.0233,-0.1147,-0.1796,-0.5164,-0.3581,0.0225,0.0423,0.0801,0.0129,0.0004,-0.0656,-0.0067,-0.0261,0.0176,0.0043,0.0085,-0.2062,0.0268,-0.5675,0.0053,0.0055,0.0576,0.6334,0.0143,0.0678,0.0003,-0.0165,-0.0114,-0.2243,0.0045,-0.0135,-0.0064,0.0047,-0.0034,-0.0017,-0.3526,-0.0044,0.455,-0.008,-0.0185,0.0107,0.6381,0.011,0.0116,0.0239,0.0233,0.0063,0.0078,0.0204,-0.0383,-0.0103,0.0037
184,5244,108,3,standing,0.0023,-0.5903,-0.0165,-0.0501,-0.1497,-0.4654,-0.2154,0.0103,-0.0054,-0.0356,-0.0162,0.0357,-0.0072,0.0017,0.003,0.0298,0.0209,0.0382,-0.2445,0.0217,-0.5311,-0.0027,0.0023,0.0134,0.6383,0.0058,-0.0201,0.0144,0.0106,0.0053,-0.0351,0.0121,0.0065,-0.0142,0.0271,0.0039,-0.001,-0.3721,-0.0048,0.3526,-0.0134,-0.015,0.0001,0.3423,0.007,0.0069,0.0324,0.0113,0.037,0.0063,0.0168,-0.0341,-0.014,0.0015
185,5245,108,3,standing,0.0012,-0.627,-0.0074,-0.0746,-0.1887,-0.4599,-0.2715,-0.0003,0.004,0.0228,0.0042,0.0108,-0.0436,0.0117,0.0087,0.0293,0.0158,0.0235,0.3512,0.0234,-0.5489,-0.0027,-0.0007,0.0041,0.6636,0.0083,-0.0425,-0.0222,-0.0074,-0.0062,-0.0542,0.0147,-0.0141,-0.0454,-0.0244,0.0113,-0.0053,-0.2521,-0.0023,0.5805,-0.0104,-0.0099,0.0002,0.305,0.0162,-0.0027,0.0294,0.0066,0.0187,0.0028,0.033,-0.0338,-0.0146,0.0056
187,5247,108,3,standing,0.0286,-0.7306,0.0103,-0.06,-0.1895,-0.5686,-0.194,0.0226,-0.2637,-0.0035,0.0409,-0.0161,-0.074,-0.0206,-0.0031,0.018,0.0277,-0.0287,1.2743,0.0343,-0.5587,-0.0131,0.0004,-0.0504,0.6756,0.0301,0.0141,-0.0282,0.0122,-0.0186,-0.0705,0.0216,-0.0221,-0.0574,-0.0514,-0.0122,-0.0004,-0.3703,-0.0025,0.665,-0.0055,-0.0166,-0.0121,0.6354,-0.0151,-0.0262,0.0156,-0.006,0.0019,0.0071,0.0038,-0.0238,-0.0105,0.0057
188,5248,108,3,standing,0.002,-0.6565,-0.0101,-0.0965,-0.2221,-0.4834,-0.1649,-0.0368,-0.0101,-0.276,-0.2756,-0.1488,0.0036,-0.0287,0.0096,0.04,0.0277,0.0081,1.4225,-0.0367,-0.5791,-0.0053,-0.0021,0.0433,0.7644,0.0165,0.0072,-0.0041,-0.0188,0.0288,-0.2149,-0.0201,-0.014,0.0068,0.0274,0.0103,-0.0058,-0.2254,-0.0086,0.4572,-0.0109,-0.004,-0.0141,-0.4391,0.0148,0.0037,0.0413,0.0085,0.0133,0.0108,0.0231,-0.0324,-0.011,0.0048
189,5249,108,3,standing,0.0009,-0.7311,-0.0151,-0.0685,-0.2164,-0.6552,-0.277,0.0314,0.0058,0.052,-0.041,0.007,-0.0239,0.0025,0.0144,0.0385,0.0267,0.0051,-0.1197,0.0302,-0.584,-0.0031,0.001,0.0224,0.7214,-0.0226,-0.0063,-0.038,-0.0035,-0.0071,-0.0927,0.0035,-0.063,-0.026,0.0045,0.0177,-0.0043,-0.2445,-0.0087,0.4428,0.0053,-0.0134,-0.0256,0.5579,0.0065,0.0027,0.0365,-0.0011,0.0312,0.0057,0.0217,-0.0378,-0.006,0.0006
