candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
676,5736,108,6,cycling,0.0144,-0.3176,-0.0459,-0.116,-0.2905,-0.965,1.2407,-0.172,0.0561,0.1541,0.155,0.1146,-0.0153,0.0282,0.0278,0.1339,-0.1051,-0.128,-0.3377,0.0404,0.1669,0.0086,-0.058,0.1514,-1.3401,-0.2304,0.0087,-0.1766,-0.0516,-0.0036,0.6674,0.0083,0.1614,0.0482,-0.1825,0.0563,0.088,-0.6342,0.072,-0.8674,-0.0587,0.0466,-0.1162,0.5558,-0.0547,0.1022,0.0309,-0.051,0.1214,0.1014,-0.0711,-0.0327,-0.0169,0.0462
678,5738,108,6,cycling,0.0211,0.586,-0.0367,0.0438,-0.2029,-0.4165,1.5126,0.0307,0.0127,-0.0851,-0.1811,-0.1079,0.0057,0.0058,0.0327,0.075,-0.0031,0.046,-0.2391,0.0064,0.3175,-0.0437,-0.0214,0.0071,-0.8472,0.0407,0.0612,0.0183,0.0085,-0.001,-0.2707,-0.0076,0.2817,0.1484,0.0115,0.0112,-0.0157,-0.708,-0.0025,-0.9141,0.0107,-0.0164,0.0253,0.3286,0.0046,-0.0019,0.0328,0.0403,0.0301,-0.0034,0.0281,0.0171,0.0001,0.0016
679,5739,108,6,cycling,0.0046,0.4741,-0.1362,-0.158,-0.5631,-1.4279,1.3453,-0.3724,-0.2759,0.0703,-0.0157,-0.0023,0.1,-0.0231,0.0234,-0.0317,0.0011,-0.0524,-0.5217,0.0502,0.3076,-0.0625,0.0323,-0.1584,-1.2405,-0.1011,0.014,-0.0849,0.1473,0.1154,0.4705,0.1083,-0.4628,-0.0898,-0.2321,-0.0727,0.0233,-0.7159,-0.0046,-0.9044,-0.0237,0.0112,0.0323,0.306,0.0096,-0.1108,0.01,0.0614,-0.1436,0.0764,0.0233,0.017,-0.0203,-0.0016
680,5740,108,6,cycling,0.001,0.4956,-0.0458,-0.0748,-0.3378,-1.004,1.184,-0.0644,0.0767,0.0435,0.1074,-0.014,0.0304,0.0067,0.0174,-0.0185,-0.0234,-0.0558,-0.5945,-0.0103,0.2484,0.0054,0.0083,-0.0622,-1.0065,0.0421,0.0616,0.0214,0.022,0.0305,-0.2065,0.0182,-0.0056,0.0478,0.0165,0.0402,0.0025,-0.7126,0.0012,-1.2643,0.0005,-0.0223,0.0045,0.6377,0.0367,0.004,0.0318,-0.0036,0.0334,0.0062,0.0174,-0.0336,-0.0048,0.006
681,5741,108,6,cycling,0.0134,0.2437,-0.054,-0.1173,-0.291,-0.9707,1.2992,0.0373,0.0711,0.0238,-0.0157,0.0377,-0.0035,0.0064,0.0303,-0.0281,-0.0524,-0.0063,-0.4196,-0.0061,1.4483,0.0064,-0.0249,0.1743,-1.1304,-0.1136,-0.051,0.0325,-0.0367,-0.0554,-0.557,-0.0183,0.0117,-0.0248,-0.0435,-0.0122,-0.0165,-0.7084,0.0104,-1.1631,0.0002,-0.0013,0.0288,0.6474,-0.0235,-0.008,0.0125,0.0049,0.0337,0.0081,0.0177,-0.036,-0.0104,0.0166
682,5742,108,6,cycling,0.0476,0.4508,-0.0757,0.1763,0.0496,-0.3072,1.4585,0.1053,0.0089,0.1464,0.0442,0.0149,-0.0773,0.0169,0.0136,-0.0277,-0.043,-0.0281,-1.0493,-0.082,0.3686,0.0334,0.0062,-0.0602,-1.2043,-0.1323,0.2678,-0.016,0.0683,-0.0664,-0.4304,-0.043,-0.2678,0.027,0.1163,-0.0054,-0.0457,-0.5946,-0.0705,-0.7579,0.0572,-0.0362,0.0152,0.1851,0.0462,-0.0205,0.0655,0.0141,-0.0126,0.0371,0.0307,0.0305,-0.0134,0.0274
683,5743,108,6,cycling,0.0762,0.4804,-0.0541,-0.0966,-0.2159,-0.4627,1.4611,0.2012,-0.1063,0.3553,0.2076,-0.1759,-0.0107,-0.044,0.0354,0.0727,0.1074,-0.16,-1.1774,-0.0604,0.2064,-0.0314,-0.0511,-0.0661,-1.1369,-0.1,0.1207,0.0075,-0.1441,-0.1231,1.1406,-0.0625,0.188,-0.3817,0.0686,-0.0286,-0.1623,-0.7589,0.3669,-0.817,-0.1102,-0.0336,0.088,0.3862,-0.0064,0.1642,0.1581,-0.1179,-0.067,-0.1004,0.0345,0.1376,0.0422,0.0157
684,5744,108,6,cycling,0.1384,0.6107,-0.0618,-0.092,-0.3734,-1.0064,1.2381,0.1683,0.2605,0.1846,-0.2579,-0.1146,0.0059,0.0184,0.0804,0.1732,0.1146,0.0091,-1.0441,-0.1326,1.0461,0.0004,-0.0166,-0.2344,-1.1132,0.0405,0.0151,0.1215,0.0566,0.0311,-0.5083,-0.0258,-0.4572,-0.2372,-0.0823,0.0363,0.0601,-0.3596,0.1082,-1.0701,0.0047,0.0114,0.0358,0.657,0.1153,-0.0189,0.3017,0.0019,-0.2235,-0.0744,-0.1047,-0.0594,0.0163,-0.0528
685,5745,108,6,cycling,0.1262,0.5715,-0.0262,-0.2513,-0.1607,-0.3687,1.3871,0.1158,-0.2712,0.0555,0.1419,0.1377,-0.134,-0.0507,-0.0653,-0.1804,0.0346,-0.1282,-0.3319,-0.0857,0.1542,-0.0034,0.0201,0.0306,-1.0974,0.0164,0.2667,-0.1691,-0.064,-0.0612,-0.584,-0.0746,0.2784,-0.2138,0.1842,-0.1132,-0.286,-0.5923,-0.1011,-1.1823,0.0084,-0.033,-0.0515,0.3819,-0.0126,0.0242,0.1671,-0.2339,0.2027,-0.061,0.0047,0.0129,0.1353,-0.0232
687,5747,108,6,cycling,0.0113,0.4579,-0.0586,0.016,0.0306,0.3419,1.3055,0.0318,-0.0304,0.1252,0.1267,0.0331,0.0018,-0.0184,-0.0131,0.0156,0.0149,0.1046,0.5256,-0.0436,0.2248,0.0009,0.0076,0.0704,-0.9958,0.1263,0.012,0.1256,-0.0117,0.0551,-0.0592,-0.0627,0.2802,0.0029,0.0631,-0.0067,-0.001,-0.576,0.0017,-0.8854,-0.0202,-0.0035,-0.0223,0.6587,0.0037,0.0166,0.0135,-0.0154,0.0339,-0.0026,0.0037,-0.033,-0.0141,0.003
688,5748,108,6,cycling,0.1558,0.4115,-0.087,-0.2057,-0.2962,-0.8195,1.2272,0.1187,0.401,0.1287,0.2209,-0.3557,0.06,-0.0346,-0.1544,0.1147,0.2349,-0.1641,-0.7961,0.0642,0.1768,0.0125,-0.0035,-0.0767,-1.0594,-0.3142,-0.0372,0.0796,-0.161,0.0682,0.0315,0.0187,1.5243,-0.5317,0.0495,-0.0227,0.0435,-0.6134,-0.0222,-0.7997,0.0477,-0.0254,0.0455,0.5116,0.0585,-0.1877,0.0538,0.0404,0.1466,0.0771,0.0164,0.0166,0.0227,-0.0168
692,5752,108,6,cycling,0.015,-0.5677,0.0367,-0.1673,-0.2205,-0.6317,1.1907,0.04,-0.1754,0.1418,0.1532,-0.0819,0.0843,0.0028,-0.0243,0.0564,0.0462,-0.2863,-0.0201,0.035,0.249,0.0443,-0.1051,-0.3026,-1.0979,0.3523,0.1717,-0.1009,-0.2387,-0.1612,1.203,0.0152,1.1127,-0.3226,-0.1179,0.0128,-0.0477,-0.6786,0.0175,-0.7813,0.0086,0.0331,-0.1552,0.2638,-0.0142,-0.1437,-0.1473,0.0206,-0.0099,-0.005,0.0287,-0.0302,-0.0012,-0.0043
694,5754,108,6,cycling,0.0034,0.6739,-0.0737,-0.0904,-0.3332,-1.0603,1.4437,0.2406,0.0309,-0.0866,0.1234,-0.0236,-0.0052,-0.0369,0.0368,0.0123,-0.063,-0.0037,-0.0785,0.063,1.6645,0.0077,0.0122,0.0001,-1.5988,-0.1064,-0.1372,-0.0102,0.0158,0.0629,-0.1534,0.0472,0.0803,-0.0617,-0.1584,-0.0843,0.0072,-0.5309,0.026,-0.82,0.03,-0.0223,0.0634,0.1373,0.0458,0.0582,0.0141,0.0331,-0.02,0.014,0.035,0.0324,0.0267,0.0162
695,5755,108,6,cycling,0.0072,-0.2554,0.0137,-0.109,-0.4235,-0.9834,1.4216,-0.0441,-0.013,-0.0352,0.0268,0.0144,-0.0511,0.0003,-0.0416,0.0181,-0.0045,-0.0626,-0.0353,0.0186,1.239,0.0118,-0.0065,-0.0101,-1.0972,-0.0115,0.0027,-0.0176,0.0074,0.0248,-0.068,-0.0032,-0.0182,-0.0277,-0.0205,-0.0247,0.003,-0.7763,-0.0015,-0.9768,0.0035,-0.0113,0.0018,0.5446,0.0163,-0.0161,0.0155,-0.0183,0.0236,-0.0044,0.0193,-0.0351,-0.0056,0.0055
697,5757,108,6,cycling,0.0402,0.6344,-0.0724,-0.1758,-0.2223,-0.7046,1.2405,0.0637,0.0508,-0.1762,0.0723,-0.0676,-0.1016,-0.0105,-0.0073,0.0061,0.0029,-0.0562,-0.2527,-0.0149,0.2266,0.0208,0.0046,-0.0211,-1.037,0.0341,-0.0282,-0.0138,0.0127,0.0083,-0.2315,-0.0151,-0.0254,-0.0456,0.0001,-0.0472,0.0017,-0.3107,-0.0081,-1.1732,-0.0106,0.0007,-0.0136,0.4374,0.022,-0.0068,0.004,-0.002,0.0223,0.0107,0.0056,0.0325,0.0012,-0.002
698,5758,108,6,cycling,0.0102,0.352,-0.0571,0.0576,0.2843,-0.7268,1.0669,-0.0461,0.0411,0.1064,-0.011,0.1675,0.0329,0.1348,-0.0563,-0.1002,-0.0812,-0.0826,-0.5124,-0.1472,0.2678,-0.0811,-0.0029,0.064,-1.0398,0.1107,-0.2753,-0.2121,-0.2106,-0.2306,0.0574,-0.0308,-0.5832,-0.2166,-0.045,-0.0347,-0.0853,-0.5522,-0.1514,-0.772,0.0055,-0.0062,-0.0293,0.5178,-0.0064,-0.0244,-0.1028,0.0801,-0.0741,-0.0088,0.0648,-0.0543,-0.0206,-0.0281
699,5759,108,6,cycling,0.0712,0.4725,-0.118,0.0711,0.2524,0.2157,1.5332,0.1221,0.3353,-0.5439,-0.0155,-0.237,0.1461,0.1554,-0.1789,-0.1113,-0.1026,-0.248,-0.7055,-0.1178,0.1772,-0.0143,-0.081,0.0614,-0.7141,0.1403,0.1553,-0.1035,0.1544,-0.0522,0.1555,-0.0116,1.2534,-0.3617,-0.334,-0.1836,0.1203,-0.4256,-0.2104,-0.8487,-0.0377,0.0652,-0.0535,0.5365,0.0302,0.0819,0.1277,-0.003,0.0788,-0.1331,0.0824,0.3171,-0.0369,-0.0523
700,5760,108,6,cycling,0.0572,-0.1144,-0.0311,-0.0942,-0.3,-0.8944,1.3774,0.0235,0.0071,0.0258,0.0258,0.0064,-0.0474,0.0103,0.0426,-0.0443,0.0376,0.0341,-1.606,-0.0321,0.2891,0.0457,0.0434,-0.0279,-1.0489,0.0035,0.0282,-0.0247,-0.0577,0.0647,-0.1404,-0.0522,0.0102,-0.0101,-0.0177,-0.0313,0.0035,-0.2346,-0.0066,-1.1271,-0.0041,-0.0124,-0.0097,0.2356,0.0183,0.0206,0.0253,-0.0109,-0.0048,0.0028,0.0188,-0.0405,0.0124,0.0014
702,5762,108,6,cycling,0.0323,-0.5086,0.0168,-0.0901,-0.2443,-0.6784,1.5085,0.0324,0.1358,-0.0679,-0.0875,0.0387,0.0016,0.0118,0.044,-0.0182,0.042,0.142,-1.1732,0.0587,0.476,0.0033,0.0275,-0.1585,-0.9387,-0.1414,-0.1054,-0.2578,-0.268,0.1315,-0.0978,-0.0473,-1.1808,0.1181,0.1422,-0.0111,0.0371,-0.5008,0.0354,-0.9253,-0.021,-0.0417,-0.0161,0.5086,0.0242,0.0602,-0.1015,-0.2687,0.0084,-0.0247,-0.1017,0.1382,-0.006,0.0235
703,5763,108,6,cycling,0.0331,0.4354,-0.0641,-0.1573,-0.4315,-0.9086,1.4365,0.2576,-0.0871,0.0583,0.0136,0.1003,0.0129,-0.0239,-0.0284,0.0595,0.0031,0.0184,-0.5059,0.1009,0.6387,-0.0712,-0.072,-0.0435,-0.8251,-0.242,0.1071,0.0083,0.0511,0.0287,0.3081,0.1063,-0.3072,0.0508,0.1353,0.0403,-0.0082,-0.51,0.0362,-0.7722,0.0351,-0.0185,0.0358,0.1723,0.0346,0.0482,0.1036,0.0075,0.0388,0.0241,0.0174,0.0675,0.0018,0.0074
706,5766,108,6,cycling,0.0242,0.4481,-0.0546,-0.0257,-0.0344,-0.5573,1.1832,0.0278,0.0043,0.0311,0.0406,-0.0086,-0.0226,0.0111,0.0036,0.0301,0.0094,0.0117,-0.5259,-0.0097,0.4409,-0.023,0.0058,0.0059,-1.0751,-0.0173,0.0128,0.0186,-0.0317,0.0163,0.1587,-0.006,-0.0022,-0.0568,-0.0052,0.0146,-0.0004,-0.3882,-0.0008,-0.8643,0.0037,-0.0134,-0.0057,0.3783,-0.0114,0.0181,0.0212,-0.0003,0.0183,0.0071,0.0257,0.0256,0.0166,0.0043
707,5767,108,6,cycling,0.1876,0.3866,-0.1446,-0.039,-0.2258,-0.7872,1.3862,-0.0818,0.1886,0.2168,-0.2667,-0.0306,0.0318,0.0029,-0.0451,0.0496,-0.2566,0.0546,-1.2304,0.0115,0.077,0.0045,-0.0461,0.1226,-1.1823,-0.0205,-0.36,0.1056,-0.0461,0.0064,0.2504,-0.0347,0.1343,-0.0103,-0.0166,-0.02,-0.0408,-0.4526,-0.0601,-0.9395,0.0215,-0.0323,-0.0019,0.1931,0.0215,0.0738,0.0393,0.0589,-0.0609,0.0404,0.0052,-0.0179,-0.0515,0.026
708,5768,108,6,cycling,0.0354,0.4539,-0.0467,-0.2778,-0.3571,-1.0701,1.1824,-0.1071,-0.1736,0.1333,0.0776,-0.0749,-0.0759,0.0035,0.0602,0.0425,-0.1232,0.016,-1.6705,-0.045,1.6562,-0.0174,0.052,0.0786,-0.9469,0.0622,0.0521,-0.0285,-0.1126,-0.0305,-0.5823,-0.1204,0.3151,-0.1853,-0.0562,0.0068,-0.0056,-0.6483,-0.0631,-1.1418,-0.0616,-0.0453,0.0303,0.5648,0.0146,0.0033,0.0209,-0.0057,0.0648,0.0157,0.036,-0.0248,-0.0014,0.0342
709,5769,108,6,cycling,0.0052,0.5794,-0.0382,0.0673,0.155,0.0889,1.4401,-0.1759,-0.0547,0.1059,0.1268,-0.0183,0.0433,0.0311,0.042,0.0303,0.061,-0.0852,-1.1304,0.0737,0.3366,-0.0714,-0.0511,0.0466,-0.7463,-0.0366,0.2354,0.022,0.0154,0.1773,1.0032,0.0701,0.6446,0.3466,-0.1306,0.1129,0.1856,-0.4716,0.1003,-0.9457,-0.0078,-0.0077,0.0088,0.6167,-0.1177,0.078,0.1173,0.2078,0.0406,0.0126,-0.0335,-0.0032,-0.0459,0.0514
710,5770,108,6,cycling,0.0413,0.5196,-0.0065,-0.071,-0.1762,-0.5074,1.2604,0.032,-0.0809,0.1133,-0.0062,0.0353,-0.0684,-0.0183,0.0232,0.0183,-0.0358,-0.0119,-1.2485,-0.0761,0.4598,-0.0082,-0.016,-0.0309,-1.6955,-0.0221,0.0446,-0.0585,-0.025,-0.0166,-0.0749,-0.0659,0.077,-0.0591,0.0473,-0.025,-0.002,-0.887,-0.0022,-1.149,0.0177,0.0115,-0.0095,0.1631,0.0288,0.0063,0.0218,0.0349,0.0017,-0.0151,0.0374,-0.0054,-0.0146,0.0019
711,5771,108,6,cycling,0.0423,-0.1952,0.0428,-0.0652,-0.2055,-0.5095,1.0311,-0.1166,0.0659,0.1319,0.2416,0.2732,-0.0637,-0.0203,-0.0344,-0.0013,0.1664,0.0113,-1.1282,0.0707,1.4704,0.0132,-0.0069,-0.1146,-0.961,-0.2615,0.0021,0.0565,-0.0655,-0.0022,-1.4645,0.0854,-0.1364,-0.0069,0.0099,0.0328,-0.0655,-0.6449,0.015,-1.2417,0.0386,-0.0242,0.012,0.6226,0.0531,-0.03,0.064,-0.0216,0.0099,-0.004,0.0026,0.0111,0.0132,-0.0128
714,5774,108,6,cycling,0.0154,0.5309,-0.0021,-0.0817,-0.1345,-0.418,1.1544,-0.0467,-0.0344,0.0264,-0.1,0.0108,-0.0468,0.0062,0.0032,0.0084,0.053,0.0253,-1.4189,0.0098,1.5193,-0.0231,-0.0032,0.004,-1.4249,0.0062,0.0231,-0.022,0.026,-0.0361,-0.573,0.0251,-0.2033,-0.0588,0.0373,0.0187,-0.0054,-0.8532,-0.0061,-0.7872,0.0029,-0.0066,0.0054,0.3721,-0.014,-0.0079,-0.0101,-0.0019,-0.0247,0.0207,0.0169,0.0049,0.0006,-0.0032
715,5775,108,6,cycling,0.1327,0.6664,-0.107,-0.2111,-0.3172,-0.9744,1.511,0.2214,-0.6468,-0.1676,-0.1158,-0.5236,0.212,0.1016,0.0627,0.1414,-0.3228,-0.3011,-1.1616,0.0579,1.8126,-0.0044,0.0137,-0.185,-1.7817,0.1367,-0.247,0.1461,-0.1541,0.3529,-0.4728,0.037,0.7246,0.1127,0.0032,0.2632,0.3437,-0.5433,0.1086,-0.9378,-0.044,-0.001,0.0132,0.4444,0.1741,0.227,0.1883,0.1133,0.0527,0.2401,0.0713,0.2385,0.1147,-0.085
719,5779,108,6,cycling,0.037,0.6207,-0.073,-0.1623,-0.4502,-1.2759,1.0197,0.1407,0.0607,0.1753,0.0703,0.1464,0.062,0.0075,-0.0236,-0.0238,0.0292,0.0372,-1.176,0.0287,0.5824,0.0146,-0.0363,0.0455,-0.9304,0.0207,-0.0527,0.0234,0.0656,0.0443,0.2037,0.0059,0.1151,-0.1157,-0.0684,0.0188,0.0043,-0.4639,0.0016,-0.9728,0.0017,0.013,-0.031,0.6787,-0.0168,0.0316,0.0132,0.0136,-0.0378,0.0188,0.0069,0.0212,0.0075,0.0069
720,5780,108,6,cycling,0.0248,-0.3763,0.1756,0.2128,-0.0202,-1.0437,1.3335,-0.4171,-0.4207,0.0046,-0.1367,0.0609,-0.1742,0.165,0.0467,0.0364,0.1242,-0.0173,-0.2949,-0.0782,0.3367,0.0367,-0.1126,-0.2309,-0.808,0.2423,-0.047,0.0341,0.0097,0.0618,-0.1795,-0.0466,1.2464,-0.0194,-0.1635,-0.1457,-0.0265,-0.2764,-0.0335,-1.0997,-0.0438,-0.071,0.0309,0.4814,-0.033,-0.1281,-0.0638,-0.1012,0.0216,0.0164,0.1441,-0.0103,-0.0106,0.008
722,5782,108,6,cycling,0.0476,0.5764,-0.0774,-0.1547,-0.4517,-0.86,1.4204,0.0163,0.2131,0.0883,0.0683,0.0345,-0.0096,0.0281,0.0434,-0.0078,0.0377,-0.1418,-0.691,-0.0374,0.226,0.0458,-0.0202,0.0854,-1.0449,-0.028,0.063,-0.0562,-0.0572,-0.0284,-0.3042,-0.0683,-0.4327,0.1455,-0.172,0.013,0.011,-0.3338,0.0121,-1.0178,-0.057,0.0301,0.0311,0.5666,0.0165,0.0152,0.0544,0.0504,0.0741,-0.0414,0.0047,-0.0313,0.0105,-0.0031
723,5783,108,6,cycling,0.0237,0.5031,-0.0071,0.1308,-0.4083,-0.9216,1.179,0.268,0.0506,0.0067,-0.0767,-0.0206,0.0322,0.0277,0.05,-0.0171,-0.063,-0.1771,-1.5295,-0.0159,0.5267,-0.0017,-0.0364,0.0052,-1.1763,0.0015,0.0019,0.0222,-0.0314,-0.0317,0.2457,0.0022,0.3121,0.2001,-0.0871,0.0644,0.0136,-0.1931,-0.0036,-1.249,0.0036,0.0133,-0.0171,0.6313,0.0149,0.0015,0.0336,0.0027,0.0171,0.0071,0.0375,0.0256,0.0057,0.0046
724,5784,108,6,cycling,0.0278,0.5113,-0.062,-0.0201,-0.1741,-0.7855,1.4542,0.1738,-0.071,-0.1164,-0.1261,-0.0053,-0.1087,0.0101,0.0076,0.0322,0.0191,0.056,-0.2407,0.016,0.6889,0.014,-0.001,-0.1586,-1.4742,-0.0422,0.0041,0.0305,-0.0264,-0.0101,0.1008,-0.0105,-0.2758,0.0125,-0.0171,0.038,0.0326,-0.7646,0.0215,-0.9843,0.0016,-0.0242,0.0183,0.2883,0.0183,-0.0218,-0.0072,0.0028,0.0525,-0.0374,0.0152,0.0407,-0.0146,-0.0121
725,5785,108,6,cycling,0.0668,0.5347,-0.1217,0.0066,-0.3093,-0.7811,1.4248,0.03,0.2286,0.0358,-0.2503,0.0243,-0.0292,0.0057,0.0286,-0.1458,0.0819,0.0477,-0.1988,0.131,1.1765,-0.078,-0.0433,0.0677,-1.0669,0.0589,0.1022,0.0489,-0.046,0.0065,0.7264,0.0282,-0.1506,-0.1257,0.2172,0.0476,0.0862,-0.6162,-0.0575,-1.0386,-0.0157,-0.0363,0.0566,0.5712,-0.0314,-0.0231,0.1772,-0.0508,0.0689,0.0515,0.0011,0.1715,-0.0118,0.0022
726,5786,108,6,cycling,0.0072,-0.5468,0.0272,-0.1711,-0.5368,-1.3419,1.4766,-0.0631,-0.0066,-0.0723,-0.0016,-0.0014,-0.0114,-0.0081,-0.0141,-0.0216,-0.0348,-0.0051,-0.4163,0.0335,1.5127,0.0185,-0.0134,-0.0149,-1.0962,-0.0101,-0.0171,-0.0061,0.0305,-0.0453,-0.4416,0.0248,-0.1228,-0.0168,-0.0247,-0.0327,0.0021,-0.2649,-0.0003,-0.9741,-0.0016,-0.0206,-0.0012,0.382,-0.0006,-0.0227,0.0275,-0.0367,0.0184,0.0114,0.0278,0.0255,-0.0097,-0.0068
728,5788,108,6,cycling,0.0144,0.4672,-0.0136,-0.1356,-0.1106,-0.3107,1.5569,0.13,-0.0457,0.0579,0.0026,0.0402,-0.0358,-0.0287,-0.0059,-0.0508,-0.0276,0.0621,-0.2793,-0.0226,0.4119,-0.0345,0.02,0.0322,-1.1402,-0.142,0.0144,0.0057,-0.0215,-0.0235,-0.0681,-0.0618,0.1744,-0.0098,-0.0355,0.0384,0.0157,-0.6109,-0.0057,-1.091,0.0266,-0.0093,0.0184,0.1732,0.024,0.0338,-0.0042,-0.0376,-0.0238,0.016,0.0407,-0.032,-0.0058,0.0113
729,5789,108,6,cycling,0.0155,0.4948,-0.076,-0.1446,-0.1448,-0.8673,1.3907,0.1183,-0.0346,0.1256,-0.334,0.2653,-0.1357,0.0181,0.0183,0.0413,0.0505,0.085,-0.5986,-0.0138,0.2486,-0.048,0.0488,0.029,-1.0972,0.0012,0.0332,0.0842,0.0465,0.063,-0.4472,-0.0487,-0.2123,-0.0589,-0.0114,-0.1458,-0.0058,-0.3783,-0.0039,-0.9804,-0.0176,0.0026,-0.0511,0.376,0.0163,0.015,0.0681,-0.0554,-0.0426,0.0071,0.0225,0.008,-0.0114,-0.001
730,5790,108,6,cycling,0.0282,0.229,-0.1384,0.0255,0.3222,0.3945,1.434,0.0606,-0.0317,0.247,0.3147,-0.162,-0.0671,-0.0758,-0.0379,0.146,0.037,0.0374,-0.5136,-0.1658,0.5448,-0.1021,0.0127,-0.1846,-1.1266,0.0353,0.0182,0.1504,0.0357,0.0542,-0.4436,-0.0108,-0.0289,-0.0141,0.0327,-0.0451,-0.0649,-0.7201,0.17,-0.7942,-0.0442,-0.0014,-0.0786,0.1892,-0.0505,0.0266,0.1757,-0.0654,0.1168,0.0276,-0.0596,0.111,0.0211,-0.0167
731,5791,108,6,cycling,0.0344,0.4275,-0.1044,0.0022,-0.2111,-0.6467,1.3805,0.0643,0.2049,-0.1224,0.156,0.0644,0.076,0.0566,0.0611,0.0514,-0.0636,0.0048,-1.0497,-0.0106,0.3697,-0.0217,-0.0075,-0.057,-1.0213,-0.0151,0.0107,0.0272,0.0158,-0.021,-0.0171,-0.0528,0.0137,-0.0031,0.0127,-0.0546,0.0021,-0.5063,0.002,-0.7844,0.0089,-0.0121,0.0306,0.4689,-0.0028,-0.0233,0.0264,0.0055,0.0172,0.0216,0.009,0.0343,-0.0111,-0.0047
732,5792,108,6,cycling,0.0265,0.4813,-0.0586,-0.106,-0.3265,-0.9465,1.3017,-0.1641,-0.0055,0.2283,-0.1332,0.0022,0.0444,-0.0207,0.0062,-0.0172,0.0787,-0.044,-1.1282,0.0133,0.3585,0.0163,0.0016,0.0221,-1.0187,0.0458,-0.0877,0.1307,0.0122,0.0547,0.1836,0.0023,0.1031,0.0162,0.0327,-0.0216,-0.0043,-0.3601,0.0029,-0.6465,0.0124,0.0102,-0.0372,0.3513,0.0431,-0.0375,-0.0521,-0.0757,-0.0327,-0.0098,0.0316,0.0422,0.0021,0.0107
733,5793,108,6,cycling,0.1871,0.5002,-0.1831,-0.1324,-0.2786,-0.5098,1.5234,0.3154,-0.1517,-0.1674,0.128,-0.3568,-0.1866,0.0328,-0.0511,-0.1003,0.0505,-0.1413,-1.0322,-0.1418,1.5074,0.0809,0.1402,-0.5504,-1.278,-0.3307,0.2631,-0.0257,-0.2101,-0.0133,2.37,-0.2288,-1.2437,-0.1732,-0.1468,-0.0147,-0.2557,-0.9514,-0.3268,-1.018,0.0502,-0.1375,0.3115,0.4617,-0.2287,-0.2011,-0.0487,-0.2603,-0.1664,-0.3508,-0.0096,1.2679,0.2312,0.0501
734,5794,108,6,cycling,0.0365,0.3775,-0.0722,0.0287,0.0684,0.43,1.4141,-0.0212,-0.3366,-0.18,-0.185,-0.047,-0.0273,-0.0166,0.028,0.0564,-0.001,-0.0182,-0.1966,-0.0016,0.1293,-0.0418,-0.0663,-0.0811,-1.0677,0.0383,0.1083,-0.263,0.0204,-0.0734,-0.4054,-0.0088,-0.2544,-0.1117,-0.0017,-0.0319,0.1357,-0.5312,0.102,-1.253,-0.0315,-0.0205,-0.0416,0.3884,-0.0026,0.0101,0.1334,0.0612,-0.0072,-0.0073,-0.0667,0.0572,0.0158,0.0124
735,5795,108,6,cycling,0.0424,0.5837,-0.1018,-0.0612,-0.2728,-0.8038,1.0797,-0.0681,0.1473,0.1076,0.083,-0.0355,-0.0338,0.0161,-0.0222,0.048,0.1383,0.0133,-1.1462,-0.0785,0.1347,-0.0128,-0.06,-0.0089,-1.4482,-0.0632,-0.2786,0.053,0.0166,-0.0724,0.4773,-0.0282,-0.2636,-0.3134,0.0093,0.1544,-0.1563,-0.3653,-0.0467,-0.9807,0.0003,0.015,0.077,0.4937,0.1282,0.0837,-0.0421,0.1814,0.2045,-0.0361,0.0072,0.104,-0.0308,-0.0663
736,5796,108,6,cycling,0.0257,0.4336,-0.0536,-0.0596,-0.2833,-0.948,1.4843,-0.014,0.0079,0.0012,-0.0332,0.0147,-0.0402,0.0025,0.0304,0.0253,0.0328,0.0164,-1.1201,0.036,0.1973,-0.0054,-0.0233,0.0489,-1.153,-0.004,0.0626,-0.125,-0.0711,0.0773,-0.3807,0.0011,-0.2559,0.022,-0.0115,-0.0004,-0.0112,-0.4243,-0.0031,-1.0571,0.0035,-0.0276,0.0127,0.2714,-0.0124,0.0042,0.0334,0.0024,0.0333,0.0148,0.0304,-0.0326,-0.0039,0.0019
737,5797,108,6,cycling,0.1778,-0.4897,-0.0211,0.1528,0.0306,0.1949,1.5447,-0.1647,-0.0738,0.1771,-0.0403,0.0585,0.0271,-0.1152,-0.1032,-0.1033,-0.1098,0.1831,-1.2114,-0.1206,0.3522,0.0158,-0.0245,-0.0138,-0.5527,0.0184,0.2014,0.005,0.0483,0.055,-0.161,0.0403,-0.1131,-0.0563,0.241,0.0022,-0.0682,-0.5085,0.0676,-0.6698,0.0238,-0.0388,0.0075,0.3547,0.0039,-0.1332,-0.0687,0.1737,-0.1334,-0.02,0.0079,-0.0225,0.0256,-0.016
